id,first_name,last_name,account_nr,amount,currency,comment
/Qsf8JeWb8Q=,Shurman,Stephi,FR02-0776-6267-695P-90PJ-R95G-N20,412.0,BRL,P97997
/REn5Yr328Q=,Reinert,Monroe,SM29-G332-9675-784R-ARVS-PBKZ-RYM,844.0,CNY,P96094
/RIPqpQw8uQ=,Ambrozik,Erda,BE11-2931-8733-3120,193.0,IRR,P92372
/RX/juzRCLA=,Braidford,Hugibert,HU41-8627-0561-5413-1295-3467-2342,891.0,CNY,P93710
/Rdb0MCJlCE=,Aaronsohn,Geri,CZ57-3486-0568-3189-6283-8361,381.0,USD,P93047
/SBkxYYu+0g=,Currey,Weston,CY21-8083-4334-FSLI-FRKN-A3L3-Y6VP,843.0,CNY,P98842
/SoF2io4abA=,Henrionot,Nisse,NO97-5651-9286-957,429.0,TND,P96426
/SxcbneBCF4=,Loving,Madelena,FO76-3601-9998-7040-90,298.0,PHP,P95450
/T9H2roSDLg=,Bohler,Bobbie,CY86-8567-0928-F4MQ-5OFT-3PWZ-AWXK,426.0,RSD,P90372
/TSmNfsCKnQ=,Gabb,Diann,GE69-AV34-0858-1393-9543-96,230.0,IDR,P91806
/TqnSi+Seew=,Girone,Giustino,MR89-6284-7646-4347-0570-1133-813,397.0,BRL,P93170
/UCllGmbQW4=,Restill,Kelcie,SE42-1893-2684-4355-7289-4018,570.0,CNY,P94626
/UGcP7PbDhQ=,Mille,Nissy,AT28-2488-2972-9942-6833,204.0,IDR,P96429
/UdzgBFAezA=,LIVOIR,Mrs.DEVONNE,KZ33-1920-HKHC-RW4C-QWPK,592.0,RUB,P91780
/UkygkAfI0w=,Neads,Bel,LB19-3884-LCLN-I6IE-SNHQ-O98N-ZCJE,356.0,IDR,P90141
/WG8gIr3ukE=,Mallabone,Hale,SA32-53ZC-LJAZ-1TGW-R4Q0-VD1O,326.0,GMD,P93405
/WKzW+36M98=,Aspey,Anderea,ME32-8192-9983-7625-6631-20,723.0,EUR,P89577
/WQ1nzrIEHg=,Dunniom,Kelli,TR58-5899-1XPK-M1SP-UUVE-JMJA-NI,326.0,RUB,P94639
/WgQ6SR3d94=,Yellowley,Tabbatha,BE38-0845-5221-9111,369.0,JPY,P98088
/Wj9g7yNZ4M=,Kybird,Hester,LI16-5878-7UWG-W7YY-Y3WR-F,368.0,UAH,P93602
/XT32uFNm68=,Woodger,Mathew,BE79-7283-1015-6354,678.0,IDR,Advanced
/XYNzgteNLs=,Thorndycraft,Dwayne,PK08-JBHC-Q9MQ-BAVG-EKCB-KLQQ,273.0,HRK,P92037
/Y5Fbhcp1v8=,Jarrell,Nicky,FR15-1609-1816-07ED-YZ6A-C9NR-B01,231.0,HRK,P96371
/YTcLmBlN2I=,HYAMS,CONAN,LT98-2518-9882-1205-5341,894.0,SEK,P91225
/YUIMzWvsa0=,Ornelas,Sabina,IE31-IYMF-4031-3573-7735-51,838.0,BZD,P97446
/ZSXE84ocAk=,Mount,Merwyn,FO53-9082-8447-9859-95,865.0,EUR,P95947
/ZVEZQfq7YQ=,Iacovacci,Vin,FO79-4589-5333-8901-22,280.0,XAF,P98666
/ZhRT+Y2+Us=,Flegg,Seth,AD80-3937-2647-KKH5-LRYK-RS5S,99.0,CNY,P97613
/alMOGWf42c=,Petel,Khalil,LV71-CNWN-ZDPQ-WAON-OMH1-A,913.0,EUR,P94701
/bGWpDkZB3U=,Gavaghan,Sharity,IS06-2697-3262-8579-1576-6715-43,691.0,JPY,P97662
/bMzX20/srg=,Lewknor,Nanny,DK45-7965-5551-0472-69,586.0,ILS,P96231
/cD432rk6nY=,Lilburn,Md.Phd.Chauncey,IS15-7933-7243-5214-3583-7278-20,196.0,IDR,P90937
/cenOGikkxY=,Schimpke,Shepperd,LV07-XMQO-NMPC-V1A4-W2KQ-6,18.0,CNY,P97744
/ctDQSRo6ew=,Martini,Sadella,EE81-4690-6234-2544-1426,592.0,CNY,P97453
/dRYQc52Oys=,Grahamslaw,Adelle,CZ48-9732-3843-2310-9522-3969,679.0,EUR,P89186
/dZSRXt0Bzg=,Jostan,Jabez,HR29-7895-2893-6343-2524-0,752.0,PAB,Organic
/e60EtxvM6o=,Cole,Ola,PK39-FRPQ-AFFX-SF2D-1PVA-MW0Z,788.0,SEK,P96537
/ei6qAa71lY=,Bend,Leonid,AT85-8516-0294-1322-8799,990.0,IDR,P95051
/f0Ymztlpr0=,astlatt,Md.thomas,SE22-4551-1624-9834-8073-7140,48.0,eur,p98292
/fGwK7TlkC8=,McEvilly,Beatrice,MC21-5311-3373-304C-AHHO-YV8G-V39,714.0,CZK,P90117
/fvBXU3J3hU=,Brody,Vladimir,FR96-6928-3125-42OG-ZZT0-KJTW-N00,460.0,IDR,P98728
/gAYruofW6U=,Bohin,Celisse,BE87-9766-8232-7951,932.0,CNY,P90875
/gIDwCwCQcE=,Beccera,Alon,PL19-3027-0230-6109-3820-3027-2758,253.0,MYR,P89471
/gP++kKEq+8=,Kaliszewski,Nomi,EE40-2214-6700-3251-4740,293.0,BRL,P96467
/guHbJQAxCw=,Bousfield,Margarethe,AE79-7907-6884-6563-6547-194,894.0,PHP,P95585
/hUl9QFh6uk=,Branson,Myrta,FR87-3569-5570-00FK-ZKQX-SU0U-K85,413.0,COP,P96188
/i1c+UauWvg=,Yokelman,Peri,KW94-VDBB-TDGY-UMFH-YKOH-TYFR-P7US-TH,690.0,CHF,P96767
/iHwtFRZgq4=,Trayes,Yankee,AE58-7912-7935-7695-2144-604,830.0,RUB,P98988
/jKzvNQqPgk=,Delamere,Devon,MC76-3703-2342-29VY-KYK6-UEYB-F81,183.0,JPY,P91773
/kB5L/zfquE=,Olczak,Dulcia,SM29-G332-9675-784R-ARVS-PBKZ-RYM,370.0,VEF,P92021
/kvglXHEI7Y=,Labusquiere,Almeta,PL39-0218-6533-3664-7469-5462-7010,439.0,BRL,P89465
/lLYGsr0EY4=,Ziems,Hewitt,DE13-7230-0180-7476-4286-41,905.0,PHP,P93615
/mCYFxRMGiU=,Longmate,Lisa,BH36-NTSG-ALZQ-W8WV-FJLT-GW,559.0,ARS,P95180
/mbcFqUTv/Y=,fisby,case,FR12-9519-3175-62KA-JTQV-PENA-M67,385.0,mkd,p90783
/n3/q/cZYlE=,Burdikin,Kristina,MK96-258P-2CPO-U0DI-869,412.0,PYG,P94830
/nNE17IambM=,Feldharker,Shelden,ES13-6691-4641-4518-6821-4770,445.0,NAD,P97721
/nlZYIuiMYg=,Robens,Nan,DO04-1BDV-6490-7322-1833-1272-5793,602.0,USD,P96212
/nrjAX/zt1w=,Tures,Brittani,FI71-7063-9955-4905-34,783.0,CNY,P90530
/oERJxjsWT4=,Cicchillo,Gael,FR48-9733-8842-34VQ-WZRH-QCV0-L57,759.0,PHP,P92893
/ooPvvvtaro=,Dolan,Trumann,BH59-KCGD-WH5M-SW4T-SYZP-HD,664.0,XAF,P98502
/ossgqbn6I0=,Cyndie,Kalindi,FR38-8945-8682-88IY-FC0I-YPJV-G18,109.0,KRW,P94447
/p3QeEG1MNo=,Sweetsur,Ingram,NO81-3736-0288-692,307.0,CNY,P93833
/p7/sXIHhho=,PADDINGTON,DEBI,GB03-KMIV-1929-6109-1731-66,147.0,RUB,P91649
/pCvSyrKwmo=,Borland,Letisha,GL21-4543-8718-4586-45,78.0,CNY,P95077
/pe8CEeRLFg=,De Beneditti,Erma,HR80-0656-9141-4142-2728-8,335.0,ILS,P92394
/pvfOzvQoHA=,Kilkenny,Lola,MR52-8139-6751-0520-7875-3117-922,632.0,RUB,P95232
/pxyuLUTeBE=,Josephsen,Kellby,NO73-9655-3726-849,698.0,CAD,P94632
/r5pH8wr0Zo=,Tortice,Harv,CY23-5073-0241-PCFT-WLKD-IP4Y-NU1X,37.0,EUR,P93486
/rBPuQ/7dEo=,Currm,Sigismondo,RS98-9209-3157-9612-4479-77,11.0,SEK,P97825
/rUGM1Rj4/M=,Fearnside,Tabitha,FO85-8548-5108-3577-48,640.0,EUR,P98097
/rdrx6HkfII=,Bertome,Cristiano,BH81-CFLK-GZKO-3CAH-2CXU-H8,307.0,IDR,P91367
/svmzskrXdY=,Ferrea,Layton,AE98-6369-2220-1511-1981-759,662.0,PHP,P94972
/tT+Gc5Yr1o=,Pendlington,Troy,MD38-LFK8-ZZ7M-WPLE-F4ZK-IBRO,987.0,IRR,P98485
/tY7rAzukjg=,McAlpine,Jillian,IT59-J252-2998-8442-LYQU-ENWN-XFW,311.0,KRW,P94209
/tYHrKVEX4k=,Breem,Talia,RS98-9209-3157-9612-4479-77,53.0,IDR,P98115
/ujsovpV6lA=,Cozens,Cart,NO28-4147-7860-591,410.0,BRL,P90770
/uxUUfW+DzI=,Janusik,Dulciana,FR32-6173-3453-05JE-7ZTB-TA5A-122,344.0,HRK,P92022
/v2UdGhH7/k=,Wilber,Ilyse,FR19-7738-9417-63QE-GM8V-EPJM-L39,848.0,PHP,P93793
/vk+MHxiclc=,Pozer,Raymond,GT53-RZEV-YTLP-N6T7-V9RM-L5N8-HBHU,788.0,CNY,P97039
/vmlkHBAlM8=,Stilly,Norbie,FR69-1154-5693-8505-IGHJ-PY79-C02,837.0,AMD,P96480
/wWnV90PoeQ=,Petrecz,Gary,MR88-9108-5537-2601-9147-1649-226,54.0,RUB,P92951
/wfwyFRmx34=,Garmey,Malynda,ME28-2326-1777-2376-2346-94,925.0,IDR,P95522
/wo9wdqY8+E=,Cody,Harlene,MC83-4830-3515-44QQ-TMON-7NQT-Y45,324.0,USD,P93451
/wozm2S+7wA=,Ivancevic,Chaunce,FR20-0880-3310-54ED-TE1D-MUL9-O71,612.0,CNY,P90934
/yfTReTnEhs=,Bowich,Jaymee,LT39-5354-8985-0754-3108,407.0,CNY,P94060
/zNDpip0nZA=,Thunderman,Aviva,MD02-T6ZU-EBGN-ODWN-TCIB-VFED,335.0,INR,P89980
/zkutmfMztY=,enzley,Erl,IS27-1019-0906-0444-2065-2159-66,138.0,PHP,P92393
0+dKgaVdQhY=,Billett,Merrielle,GB47-TQNR-3837-8335-4673-61,458.0,USD,P95932
0+ppu7Q7Wgo=,Mirams,Emmi,PL13-5745-8846-2747-1535-9881-6116,144.0,ALL,P92329
003HIk5uVaU=,Sweed,Jule,NL68-UDVT-2892-1196-56,348.0,PHP,P94367
009zwLM8Yzw=,Emer,Korey,MD39-ZICD-PVY6-HYC2-UOH7-M5S5,267.0,EUR,P94803
00U5pqORj4w=,McLuckie,Romain,ME57-6477-4006-3718-2151-98,859.0,ZAR,P97273
00uT+8yuuQA=,Broster,Kristoffer,FR03-2751-0207-09AY-LIG8-VPYE-839,396.0,CNY,P94839
011fTBZNTTU=,Bruckman,Estell,ES78-8201-1489-7123-4271-3782,688.0,PHP,P92444
01dcWPn+3RM=,Kemwall,Prudy,PL66-9879-6865-8163-1140-4946-2546,89.0,KZT,P96888
01lmWdZqoAw=,Cabane,Jackelyn,FR92-9779-6372-88UK-AAIN-A8ZA-Z99,215.0,USD,P93920
024uPwJ7K1w=,Soane,Jacky,HU52-6377-5384-5521-0792-4144-1863,429.0,EUR,P93930
026JPvoYV7Q=,Cotgrove,Ines,PS72-AAUM-80YV-MMBE-KF0N-8IKC-43Z0-C,119.0,USD,P93806
02iWJDTrBYs=,Luparto,Maryrose,FR06-2840-3270-25RQ-SCKX-7MXX-C56,831.0,COP,P95739
036BPecIHHc=,Di Giorgio,Sofia,SE38-4606-5080-9828-7989-9103,396.0,CNY,P97909
04C4y4BVusk=,Peddar,Mollee,AZ76-HKHF-VCZX-UUHP-HV7J-XFGI-P6ZP,418.0,IDR,P96082
04ZF7lCHEeE=,Hawkin,Abbye,PT09-1111-3110-1454-3541-1167-3,765.0,IDR,P89123
04cSoHv/+9E=,McCready,Anette,TN82-7659-2023-6780-5661-9177,829.0,XOF,P89621
05s3vzY4rnE=,Grogan,Bryon,IE21-AQQE-5912-7596-0722-61,196.0,CNY,P90588
06dQ8xYTLjo=,Filip,Elli,FO79-4589-5333-8901-22,619.0,IDR,P92224
07JmSlbW1us=,Glanville,Jori,BE28-2396-5208-6870,258.0,KRW,P94324
087s36+AppI=,Comrie,Harli,LB60-8504-NDPQ-BVMW-E71L-LK0C-HH0Q,131.0,CNY,P93454
08Z5kKIVoNc=,Clucas,Friedrich,HU75-8714-9135-7246-8072-2756-5922,832.0,BRL,P92858
09B4NDzRIjg=,Instone,Leda,AT45-1873-3684-5830-7592,314.0,PHP,P94991
09Sc3LBOje4=,Ryott,Douglass,SA93-20IM-QMIN-A5XX-BD52-SDX7,967.0,TMT,P91985
0ARQJ5Z5hoM=,Woodhead,Hilarius,HU27-2057-4127-5315-2486-6117-2034,662.0,EUR,P93627
0AuI1v8uXfQ=,Mansion,Farleigh,EE45-3136-2374-4520-1976,837.0,EUR,P92585
0B8llRxQGxY=,Laxe,Randolph,DO76-63II-8715-5143-3546-5715-9731,996.0,ARS,P97008
0BaYS0gmsuo=,Remmers,Luis,PL90-3093-1764-8616-7983-8934-3340,726.0,JPY,P95366
0BuDSxsuBRU=,Whelband,Merci,TR80-1668-6EM2-3BLP-RGGL-CVFJ-GM,15.0,ZAR,P95898
0DmflhxULoU=,Malafe,Errick,FR31-8483-6060-83PH-4TFX-VBZJ-V06,940.0,SEK,P92418
0Dzm5XceRTg=,Gartrell,Hermann,FR65-8095-2927-75ZX-XHLR-WSHG-769,292.0,EUR,P93575
0ENxlmTrxsQ=,Peirpoint,Kathye,SI54-3946-8633-1408-438,499.0,IDR,P94575
0FAIFwwC3rs=,Jozaitis,Sherill,EE40-2214-6700-3251-4740,447.0,CNY,P97755
0FIQqEs6Wq0=,Seegar,Mrs.Alfi,MT96-YSHL-7141-74F4-4ECQ-JLQN-EDM1-CIF,470.0,THB,P89382
0FrcGKl+jl0=,Pietersma,Inglis,TR76-1731-2L0T-PWSK-2EFW-D8FZ-SE,363.0,USD,P93827
0G8bmBmLU9Y=,Houlworth,Meara,LU14-1533-CK6I-9GFF-QCPN,353.0,ARS,P95836
0GadiACb2LA=,Piccop,Shawn,KZ33-1920-HKHC-RW4C-QWPK,7.0,PLN,P97677
0H2adyXJ6sw=,Crenshaw,Early,BH85-CQLT-CSQ4-SRNV-6SGE-F0,531.0,EUR,P92059
0HvInVFTy7E=,Naptin,Boote,BR56-1025-6114-7900-2124-6280-571Z-K,165.0,MXN,P90409
0IYzlyZAUa8=,Derill,Kirsti,KW60-PKZU-EV9V-8DW4-GLRU-T2IQ-NOC7-H1,955.0,RUB,P94773
0IxVC2da8DU=,Westrip,Trixi,SI19-3099-0839-4574-401,715.0,KZT,P98482
0JAM0eVwIQw=,Windham,Magda,FR55-1954-8189-72M7-J0UB-DXNO-V21,965.0,EUR,P95473
0JrsnaHB96I=,Losty,Loren,FR28-4607-3379-93YV-95BY-JSPK-J60,974.0,CAD,P95269
0JxSF2MlhxQ=,Scimone,Engelbert,MU90-ZTFA-9355-6534-2740-5996-714U-FW,205.0,VND,P92346
0K5bJkTEors=,Reddyhoff,Asia,FR87-3569-5570-00FK-ZKQX-SU0U-K85,92.0,PLN,P89896
0KTdAQbnCnY=,Paule,Teri,IE67-YCAN-2762-0057-3176-01,178.0,IDR,P98219
0LFvoKZZnbo=,Buttner,Delcine,TR05-3404-2EET-TULN-EKMT-XMPR-OV,723.0,MNT,P91674
0LHN0eoNpVA=,Bollum,Aprilette,VG32-FCHD-0247-4440-4556-3598,83.0,CNY,P89748
0LeaeXFeHqU=,Padilla,Tann,FR76-6056-5194-19N1-EIG7-ZQEI-V52,408.0,CUP,P98164
0MZl/H9TLsc=,Pohling,Shannah,FR32-9089-5147-77R9-TMON-NGJH-D49,299.0,BRL,parallelism
0N0K75U4K9U=,Wallbank,Shane,MC76-3703-2342-29VY-KYK6-UEYB-F81,587.0,CNY,P97645
0OwtIbVi0uQ=,Sallenger,Camella,ES32-6994-6970-6664-7324-5895,10.0,CNY,P90664
0P+GTguBbmU=,Murrie,Valeda,FR03-2751-0207-09AY-LIG8-VPYE-839,3.0,EUR,P98570
0PaystqHPc4=,Leebetter,Brendis,GI40-IXEQ-LIN7-OO7A-2H60-0OS,28.0,RUB,P90471
0Qvhz2xuV+c=,Chadwen,Dannie,FR07-9617-1712-86ZU-PJHX-X4NV-L37,454.0,RUB,P91521
0QxCb824EBs=,Aurelius,Sisely,FR63-9933-7127-55OC-UVVS-ECSL-L58,814.0,ARS,P97872
0RyiQnqmypI=,Casse,Celestyna,MC77-1309-6344-00KR-ZK5C-LJHH-W77,798.0,ILS,P90866
0SVr14yd+fI=,Gollin,Oliviero,FR44-8329-3561-34HL-0ZZG-2QJN-R75,690.0,CNY,P96554
0TXgtuzvVWc=,Geeve,Jeddy,SA79-674U-93CI-Q0IC-7QDB-6FAK,114.0,IDR,P94096
0U9wWDbq3Ms=,Stanesby,Christie,DK29-1622-1951-2772-78,165.0,SEK,P91014
0USIYrsdVoU=,Corness,Tobe,BH38-OTBZ-DVU2-OZBR-ERN1-NF,520.0,IDR,P98363
0UZrvfS62wI=,Alders,Rachael,LI07-6908-85CA-SN7A-JOID-D,72.45966909718462,PHP,clear-thinking
0UyUJm9CWyY=,McEwen,Zena,PS38-CNHZ-FAO6-CQSR-DQEW-MGXR-OKUW-3,444.0,CNY,P99079
0WuV2EpiUKo=,rockwell,monte,DO46-MLEQ-6786-4900-5022-8490-2382,772.0,uah,p96097
0X2NIa7dg/0=,Victory,Adele,DE82-0404-9690-5776-8465-21,871.0,PHP,P89177
0X57WzMpsRA=,Dreher,Gar,VG37-EPAX-7849-8226-3310-5027,794.9016909558615,RUB,P92920
0XZDQ71Iowo=,Huygen,Waldo,EE40-2214-6700-3251-4740,309.0,COP,P98750
0XeSpyFWFYc=,Flemyng,Ciel,PS33-SQDG-JZQY-F0TQ-GTAP-OSDU-EVL1-9,7.0,PHP,logistical
0XnO8F6bOTo=,curds,jessa,LU67-878Z-WFIM-BRJA-5F4Z,16.0,uah,p94183
0YWZg/bGpxE=,Boakes,Cinda,KW44-ZRSD-INA6-DO8A-PY9F-OBTX-K9DX-CR,658.0,CNY,P91044
0Z8f6GWPYiI=,Turl,Samuele,AT04-3243-0145-0967-6125,568.0,ETB,P97495
0aXHzQginAI=,Fearey,Meier,SM45-C378-8862-642S-NOBG-9CR1-RCV,931.0,CNY,P95848
0ayN/LGmRB0=,Pearmine,Dayna,FR61-9183-5758-83AI-VJKQ-2OPS-Z54,343.0,CNY,P91630
0c5iKb3+uO0=,Thor,Cirillo,RO21-FXZV-KNGZ-MKAF-T3TZ-O97G,201.0,XOF,P91055
0cDrMBz1bXo=,Neumann,Natalie,MC25-3205-3351-00O8-WT33-KRP5-B81,112.0,CNY,P96255
0cFeVvcofbc=,Iggulden,Idette,HR77-1909-9029-3347-5606-6,200.0,IDR,P93757
0cNcZdo9OXE=,Deschelle,Cully,AL93-7083-7646-6P0O-8TLG-YGBW-PLRC,212.0,PHP,P91400
0cVVKqU/Iq4=,Diss,Maryanne,FR77-8040-6600-07A3-3F79-9KGJ-V48,710.0,USD,P95729
0cXfqYPmQEA=,Isakowicz,Clay,FR84-1397-9655-01YT-YQ8A-M0OW-X38,147.0,EUR,P91115
0d0FoP7neLo=,Sartin,Rock,ME32-2685-3049-9025-2214-82,699.0,EUR,P97231
0d2JB0FVS1E=,Giberd,Ivette,DO73-COJE-2052-6090-3639-4897-5322,342.0,ARS,P93905
0e5BSW07QZs=,Offin,Ottilie,AL30-2548-1099-15PS-QKIO-GAHA-GFFZ,894.0,EUR,P96627
0eff8alsXR0=,Joddins,Phil,SA29-40NW-HYYQ-XBA5-CS9P-FIUL,140.0,HRK,P96805
0fytsqeQY0s=,Sandison,Emelyne,BR56-1025-6114-7900-2124-6280-571Z-K,171.0,UAH,reciprocal
0g9cZRsa/TU=,Threlfall,Fredelia,FR62-0316-2409-67XA-BUQA-SBW7-M60,700.0,CNY,P92831
0gObM1bjcRc=,TRIBBLE,LURLINE,FR26-8599-1087-14YY-CQPU-PRTC-S51,33.0,IDR,P95379
0gaR1i73u5M=,Bastone,Kristi,CY73-9597-3550-G48C-TKMN-HEMJ-VA2L,38.0,USD,P94825
0h+pEwTgxgU=,Verrills,Edna,PL90-3093-1764-8616-7983-8934-3340,574.0,IDR,P92112
0hkGT/JVnuw=,Lashford,Monah,IS06-2697-3262-8579-1576-6715-43,17.0,CNY,P96088
0i15s8icCxg=,Evers,Lukas,MD14-48PT-VHRJ-WE6B-9MU9-IPFP,205.0,CNY,P95369
0idaFytekXg=,Musicka,Katherina,CR98-3278-0742-5819-6429-8,235.0,PLN,P94557
0jq2MuoJF7E=,Noller,Fawnia,MR53-5088-4845-6906-1686-2905-462,527.0,CNY,P92607
0kSxRu8ZPnE=,Forge,Jilly,TR06-1985-6CSO-YEDG-TUNC-36MA-CC,141.0,IDR,P94212
0kTj/OSXV1U=,Romaint,Drusilla,FR62-1847-0954-06V4-0HWN-V1WN-I46,792.0,ILS,P92007
0l3YsOZzSbY=,Wieprecht,Caitrin,FR50-9393-3257-46PW-DQEU-Y4AE-F25,432.0,RUB,P90638
0lFfI/J13nY=,Brownsall,Barclay,CY55-4629-3747-YCPY-LND9-NOLH-OE64,808.0,ETB,P90049
0lJkoHMEmHg=,Woodruffe,Norris,BA86-7468-5359-0386-4651,878.0,VND,P96495
0n3lEnBe1lI=,Salters,Noel,SK40-5646-1177-3745-2894-3938,786.0,CNY,P96450
0n9XOIOiw4g=,Skates,Gannie,IE13-ZGOK-9773-5858-3594-99,130.0,CNY,P92918
0noWTzhq0OU=,Attril,Louisette,DK45-7965-5551-0472-69,695.0,BRL,P95317
0ntV955r9c0=,Busch,Jacquelin,FR55-1954-8189-72M7-J0UB-DXNO-V21,193.0,EUR,P93934
0oOB8hinybE=,Argont,Donall,FR94-3146-2391-99MH-B0FD-FYUO-D98,758.0,CNY,P91889
0ovTb+kqZg8=,Binge,Yance,AE96-0073-7483-1648-1556-663,982.0,CRC,P98981
0p7E7AGe6Qk=,Scotchmer,Victoir,IT16-H128-3080-491I-6SMW-IHYF-QSL,303.0,PYG,P98648
0phGRIOC1Rc=,McCerery,Dody,GI64-YALU-FLSP-YBQW-YDJL-WMY,402.0,PHP,P91861
0q/Q5U27S2A=,Vicarey,Ebba,RO24-DDSF-7VBI-2ZX6-QBYE-QGQ6,494.0,CNY,P92073
0qBcqjtlHs8=,KANE,KATA,FR44-8329-3561-34HL-0ZZG-2QJN-R75,53.0,EUR,P94539
0qQnwrJhxMc=,Fishby,Jason,SK48-8032-6362-5056-9426-4806,988.0,SYP,P94052
0qXtyn9fv6c=,Belmont,Clarance,FR48-9733-8842-34VQ-WZRH-QCV0-L57,470.0,RUB,P91071
0qpyVTWK1fw=,Sellor,Corey,BH28-RIFY-OCSZ-PCV9-YBHM-LM,565.0,CNY,P91290
0qyE+AbNgvA=,Bulch,Galven,ME69-9763-9141-8638-8332-70,774.0,NGN,P92916
0r/Id+1yFBc=,Kelledy,Annabela,AL03-3239-4979-XDXF-JDPH-TWXA-PTOR,885.0,CNY,P89675
0r6UeZ6On9A=,Wondraschek,Peter,DO97-FVXN-2598-4065-9368-6691-7859,4.0,ZAR,P96783
0rg7rn+INVo=,Tolhurst,Elli,FR57-4374-5877-17QW-S5ML-FUKR-J12,184.0,AFN,P92225
0rtPJEcjdkA=,Ales0,Valli,SM08-O419-0517-9398-XEYR-FR6Y-CHH,445.0,ILS,P98589
0s9jfGHhP4Y=,Whewill,Levy,DE82-0404-9690-5776-8465-21,273.0,EUR,P95089
0sfRqTcinKE=,Robbs,Evangelin,KW69-ADWI-I8C5-SAJY-BAHX-UCUI-HY9I-4V,685.0,CLP,P92495
0shAs4roYKo=,Hashim,Fabien,FR49-7324-2108-92KW-FW8E-8S61-S97,29.0,CNY,P92543
0szoW+2KMNg=,de Glanville,Raul,MT96-YSHL-7141-74F4-4ECQ-JLQN-EDM1-CIF,895.0,EUR,P97026
0tyqfnReoiI=,Behninck,Rosemarie,MT30-PQYI-3614-9JXY-MUUK-IDQ9-BSDV-JUD,898.0,IDR,P97330
0u+uG4rRhqU=,Kaindl,Zsazsa,AZ75-ZGSJ-FVU2-UB5M-CEZU-2TIO-HIXD,804.0,LBP,P99101
0u4sO6ylyro=,Pincott,Jim,BH48-DSQR-5VKH-XX6K-ZEJL-5B,401.0,MXN,P94214
0w/NR3vYX5E=,Twaits,Bertie,IE41-ZHUG-0527-5689-8490-52,687.0,PHP,P90247
0wUvNSrH8uY=,Reolfo,Tracey,LV71-CNWN-ZDPQ-WAON-OMH1-A,233.0,IRR,P98442
0wx0IvOXBU4=,Alyokhin,Meaghan,MC15-6127-9493-08QK-JIUW-MU4X-A50,66.0,EUR,P95834
0x3D2vYgDiw=,Brealey,Tessy,PT09-1111-3110-1454-3541-1167-3,807.0,COP,P98248
0xJT3RL4dgY=,Spendlove,Andres,FR19-7738-9417-63QE-GM8V-EPJM-L39,922.0,CNY,P89604
0xkNU2QAsP4=,Mothersole,Prinz,FR31-8483-6060-83PH-4TFX-VBZJ-V06,101.81957401791868,IDR,P96873
0xlZQun7A5U=,Dogg,Timmie,FR49-7324-2108-92KW-FW8E-8S61-S97,873.0,RUB,P98339
0y6Z3/ze6PM=,Burgise,Wilbert,RO24-SRXN-O6MO-WVGO-CWIQ-BV0H,581.0,CNY,P98858
0yjvuaVCb8g=,Axtell,Clyve,HU75-8714-9135-7246-8072-2756-5922,251.0,USD,P91185
0z56H/JmeDM=,Gutcher,Alfonso,FR02-0776-6267-695P-90PJ-R95G-N20,527.0,SEK,P89389
0zQZGWGjolY=,Prevost,Esme,FR81-9996-3403-410C-JSO4-DD1L-K29,77.0,BRL,P92432
1+nleJR8Siw=,Gibbetts,Luke,FR42-2814-8430-65MF-PIWC-DWA3-509,275.0,BRL,P95370
1/CHNdnGEfU=,Shearme,Hakim,RS55-2607-8356-3309-1920-33,909.0,CNY,P93402
1/EpOG83c4A=,HENNIGER,GEORGIANNA,FR94-3146-2391-99MH-B0FD-FYUO-D98,885.0,EUR,P93030
1/L5RnLIEUU=,Warhurst,Wrennie,HR13-8153-7441-0263-1109-4,1000.0,NGN,P98945
1/rngOh2Y5g=,Ettles,Meridith,NL41-OVUU-2515-7266-78,313.0,RUB,P95911
1/s/b6g+w6I=,Bayly,Adorne,FR97-6970-2821-88UZ-WN5O-RMRX-T94,594.0,IDR,P89206
10Wa+h0Cg1o=,Gemeau,Idaline,PT42-8394-0371-0448-2438-2179-2,490.0,PHP,P93755
10Y/uqNO5PI=,Emberson,Dorrie,LV26-RIOP-L8DR-RQWD-EUSP-H,614.0,CNY,P91968
10h7qEIOeqo=,Callaby,Thomasa,MC32-4747-8561-54EW-GJXB-1DQB-G04,158.0,KRW,P98294
11clwW/hzm0=,Pancast,Joli,BR82-2791-1569-4637-8595-5306-430L-N,165.0,CZK,P94289
11trLtQc/vo=,Claasen,Ravid,LB82-2756-MFNZ-QO01-AMK7-D21F-MASW,198.0,DOP,P97030
122+GiLaRJ4=,Curteis,Lucy,DE89-7130-1113-0006-5022-16,76.0,IDR,P95357
12SQ6yHOqp0=,Noury,Stevy,LV07-XMQO-NMPC-V1A4-W2KQ-6,447.0,RUB,P98009
12Z+mh1SuvA=,Negri,Jessie,FR59-4101-6862-39DU-Z8RD-H16V-723,970.0,ARS,P94191
12xzbbVoH20=,Heeran,Engelbert,IS93-0877-5502-3118-0157-2904-75,173.54122511633327,CNY,optimizing
13/JuoKFMRo=,Daborn,Geordie,MU35-AYHG-9732-9830-2380-6660-323F-OW,955.0,BRL,P93019
13lCsO17q2A=,Ramberg,Kathe,AD63-7321-7430-GIZV-ZPNO-VTQL,305.0,MMK,P94554
143DFaIKP3k=,Derham,Brande,HU52-6377-5384-5521-0792-4144-1863,650.0,IDR,P90442
